_id,id,anio,mun,estratos,sexo,edad,total,total_low,total_upp,dim,nomgeo
746,745,2015,6,Pobreza moderada,Hombre,60 y mas,3684,264580987588000,472219012412000,Educacion,Iztacalco
747,746,2015,6,Pobreza moderada,Mujer,30-44,8223,630356166950000,101424383305000,Educacion,Iztacalco
748,747,2015,6,Satisfaccion mínima,Hombre,30-44,11318,903862059680000,135973794032000,Educacion,Iztacalco
749,748,2015,6,Satisfaccion mínima,Hombre,45-59,7070,581340085130000,832659914870000,Educacion,Iztacalco
750,749,2015,6,Satisfaccion mínima,Mujer,60 y mas,8259,65812879795700,99367120204300,Educacion,Iztacalco
751,750,2015,6,Estrato medio,Hombre,12-29,18713,149941389082000,224318610918000,Educacion,Iztacalco
752,751,2015,6,Estrato medio,Mujer,60 y mas,12194,971229243282000,146757075672000,Educacion,Iztacalco
753,752,2015,6,Estrato alto,Hombre,0-11,3839,272955066576000,494844933424000,Educacion,Iztacalco
754,753,2015,6,Estrato alto,Hombre,12-29,638,243247109784000,103275289022000,Educacion,Iztacalco
755,754,2015,6,Estrato alto,Hombre,45-59,1655,103649597707000,227350402293000,Educacion,Iztacalco
756,755,2015,6,Estrato alto,Mujer,12-29,837,404355924749000,126964407525000,Educacion,Iztacalco
757,756,2015,6,Estrato alto,Mujer,45-59,1143,677000415440000,160899958456000,Educacion,Iztacalco
758,757,2015,7,Pobreza muy alta,Mujer,12-29,3645,266720657381000,462279342619000,Educacion,Iztapalapa
759,758,2015,7,Pobreza muy alta,Mujer,30-44,7545,61806890734400,89093109265600,Educacion,Iztapalapa
760,759,2015,7,Pobreza muy alta,Mujer,No especificado,792,404405358178000,117959464182000,Educacion,Iztapalapa
761,760,2015,7,Pobreza alta,Hombre,30-44,10287,839068030977000,12183319690200,Educacion,Iztapalapa
762,761,2015,7,Pobreza alta,Hombre,45-59,3445,269387483608000,419612516392000,Educacion,Iztapalapa
763,762,2015,7,Pobreza alta,Hombre,60 y mas,5929,501277925850000,684522074150000,Educacion,Iztapalapa
764,763,2015,7,Pobreza alta,Mujer,0-11,1227,787355464286000,166664453571000,Educacion,Iztapalapa
765,764,2015,7,Pobreza alta,Mujer,30-44,10980,872169895961000,132383010404000,Educacion,Iztapalapa
766,765,2015,7,Pobreza alta,Mujer,60 y mas,7729,626140323461000,919659676539000,Educacion,Iztapalapa
767,766,2015,7,Satisfaccion mínima,Hombre,60 y mas,25389,225758498037000,282021501963000,Educacion,Iztapalapa
768,767,2015,7,Satisfaccion mínima,Mujer,0-11,66784,610368871047000,725311128953000,Educacion,Iztapalapa
769,768,2015,7,Satisfaccion mínima,Mujer,60 y mas,28531,247466247517000,323153752483000,Educacion,Iztapalapa
770,769,2015,7,Estrato medio,Hombre,12-29,72076,654120055870000,787399944130000,Educacion,Iztapalapa
771,770,2015,7,Estrato medio,Hombre,45-59,63475,577117607163000,692382392837000,Educacion,Iztapalapa
772,771,2015,7,Estrato medio,Mujer,45-59,65375,58018508960000,72731491040000,Educacion,Iztapalapa
773,772,2015,7,Estrato medio,Mujer,60 y mas,27340,227835332837000,318964667163000,Educacion,Iztapalapa
774,773,2015,7,Estrato alto,Mujer,45-59,2666,168552256146000,364647743854000,Educacion,Iztapalapa
775,774,2015,8,Pobreza muy alta,Hombre,45-59,1113,695131640575000,153086835943000,Educacion,La Magdalena Contreras
776,775,2015,8,Pobreza muy alta,Hombre,60 y mas,1742,104459890005000,243940109995000,Educacion,La Magdalena Contreras
777,776,2015,8,Pobreza muy alta,Hombre,No especificado,75,178244636440000,148217553636000,Educacion,La Magdalena Contreras
778,777,2015,8,Pobreza alta,Hombre,45-59,445,212619724082000,677380275918000,Educacion,La Magdalena Contreras
779,778,2015,8,Pobreza alta,Mujer,30-44,1683,102302084614000,234297915386000,Educacion,La Magdalena Contreras
780,779,2015,8,Pobreza alta,Mujer,60 y mas,1192,765915246142000,161808475386000,Educacion,La Magdalena Contreras
781,780,2015,8,Pobreza moderada,Hombre,0-11,377,16449967038300,58950032961700,Educacion,La Magdalena Contreras
782,781,2015,8,Pobreza moderada,Hombre,12-29,10395,817311829453000,126168817055000,Educacion,La Magdalena Contreras
783,782,2015,8,Pobreza moderada,Hombre,30-44,8059,602473244818000,100932675518000,Educacion,La Magdalena Contreras
784,783,2015,8,Pobreza moderada,Mujer,0-11,151,209752015480000,281024798452000,Educacion,La Magdalena Contreras
785,784,2015,8,Pobreza moderada,Mujer,12-29,9380,706147230432000,116985276957000,Educacion,La Magdalena Contreras
786,785,2015,8,Pobreza moderada,Mujer,45-59,5342,406651389030000,661748610970000,Educacion,La Magdalena Contreras
787,786,2015,8,Satisfaccion mínima,Hombre,0-11,9454,742016046244000,114878395376000,Educacion,La Magdalena Contreras
788,787,2015,8,Satisfaccion mínima,Mujer,45-59,5105,399915363183000,621084636817000,Educacion,La Magdalena Contreras
789,788,2015,8,Satisfaccion mínima,Mujer,60 y mas,3369,237251473784000,436548526216000,Educacion,La Magdalena Contreras
790,789,2015,8,Estrato medio,Hombre,0-11,7696,5982397653820,9409602346180,Educacion,La Magdalena Contreras
791,790,2015,8,Estrato medio,Hombre,30-44,8806,718032095403000,104316790460000,Educacion,La Magdalena Contreras
792,791,2015,8,Estrato medio,Mujer,12-29,10138,789349840161000,123825015984000,Educacion,La Magdalena Contreras
793,792,2015,8,Estrato medio,Mujer,45-59,9106,733026945273000,108817305473000,Educacion,La Magdalena Contreras
794,793,2015,8,Estrato alto,Hombre,30-44,543,258511273807000,827488726193000,Educacion,La Magdalena Contreras
795,794,2015,8,Estrato alto,Hombre,45-59,1245,704551722801000,178544827720000,Educacion,La Magdalena Contreras
796,795,2015,8,Estrato alto,Hombre,60 y mas,1295,781653594196000,18083464058000,Educacion,La Magdalena Contreras
797,796,2015,8,Estrato alto,Mujer,12-29,314,147705259174000,480294740826000,Educacion,La Magdalena Contreras
798,797,2015,8,Estrato alto,Mujer,45-59,858,483914845698000,123208515430000,Educacion,La Magdalena Contreras
799,798,2015,9,Pobreza muy alta,Hombre,No especificado,23,-137893126732000,597893126732000,Educacion,Milpa Alta
800,799,2015,9,Pobreza muy alta,Mujer,0-11,705,390566556963000,101943344304000,Educacion,Milpa Alta
801,800,2015,9,Pobreza muy alta,Mujer,No especificado,7,-980468869085000,238046886908000,Educacion,Milpa Alta
802,801,2015,9,Pobreza alta,Hombre,45-59,361,178204191641000,543795808359000,Educacion,Milpa Alta
803,802,2015,9,Pobreza alta,Mujer,12-29,690,402118632527000,977881367473000,Educacion,Milpa Alta
804,803,2015,9,Pobreza alta,Mujer,30-44,1317,853902273645000,178009772635000,Educacion,Milpa Alta
805,804,2015,9,Pobreza moderada,Hombre,0-11,130,518256081532000,208174391847000,Educacion,Milpa Alta
806,805,2015,9,Pobreza moderada,Hombre,12-29,7710,503184306785000,103881569321000,Educacion,Milpa Alta
807,806,2015,9,Pobreza moderada,Hombre,45-59,2466,140540086832000,352659913168000,Educacion,Milpa Alta
808,807,2015,9,Pobreza moderada,Mujer,30-44,5656,381612229163000,749587770837000,Educacion,Milpa Alta
809,808,2015,9,Pobreza moderada,Mujer,60 y mas,1754,10901097742100,24178902257900,Educacion,Milpa Alta
810,809,2015,9,Satisfaccion mínima,Hombre,0-11,6225,450479351541000,794520648459000,Educacion,Milpa Alta
811,810,2015,9,Satisfaccion mínima,Hombre,12-29,8055,557723214689000,105327678531000,Educacion,Milpa Alta
812,811,2015,9,Satisfaccion mínima,Mujer,0-11,6507,460633630832000,840766369168000,Educacion,Milpa Alta
813,812,2015,9,Satisfaccion mínima,Mujer,30-44,4947,309564204450000,679835795550000,Educacion,Milpa Alta
814,813,2015,9,Satisfaccion mínima,Mujer,45-59,3504,23796045792500,46283954207500,Educacion,Milpa Alta
815,814,2015,9,Estrato medio,Hombre,0-11,5167,347589343679000,685810656321000,Educacion,Milpa Alta
816,815,2015,9,Estrato medio,Hombre,12-29,4933,312384794234000,674215205766000,Educacion,Milpa Alta
817,816,2015,9,Estrato medio,Hombre,30-44,3190,226073053830000,411926946170000,Educacion,Milpa Alta
818,817,2015,9,Estrato medio,Hombre,45-59,3009,228478603959000,373321396041000,Educacion,Milpa Alta
819,818,2015,9,Estrato medio,Hombre,60 y mas,1133,707576816341000,15584231836600,Educacion,Milpa Alta
820,819,2015,9,Estrato medio,Mujer,0-11,5378,386243814752000,689356185248000,Educacion,Milpa Alta
821,820,2015,9,Estrato medio,Mujer,12-29,5498,380656315274000,718943684726000,Educacion,Milpa Alta
822,821,2015,9,Estrato medio,Mujer,30-44,3729,274231520175000,471568479825000,Educacion,Milpa Alta
823,822,2015,9,Estrato alto,Mujer,0-11,1759,102271125747000,249528874253000,Educacion,Milpa Alta
824,823,2015,9,Estrato alto,Mujer,45-59,125,343129668375000,215687033163000,Educacion,Milpa Alta
825,824,2015,9,Estrato alto,Mujer,60 y mas,32,202484447116000,619751555288000,Educacion,Milpa Alta
826,825,2015,10,Pobreza muy alta,Hombre,45-59,2463,181391939909000,311208060091000,Educacion,Álvaro Obregón
827,826,2015,10,Pobreza muy alta,Mujer,30-44,2853,164836747811000,405763252189000,Educacion,Álvaro Obregón
828,827,2015,10,Pobreza alta,Hombre,12-29,3538,258340782702000,449259217298000,Educacion,Álvaro Obregón
829,828,2015,10,Pobreza alta,Hombre,45-59,1381,818363392087000,194363660791000,Educacion,Álvaro Obregón
830,829,2015,10,Pobreza alta,Mujer,0-11,289,353373246592000,542662675341000,Educacion,Álvaro Obregón
831,830,2015,10,Pobreza alta,Mujer,30-44,4074,321693145169000,493106854831000,Educacion,Álvaro Obregón
832,831,2015,10,Pobreza alta,Mujer,60 y mas,3022,192404638910000,411995361090000,Educacion,Álvaro Obregón
833,832,2015,10,Pobreza moderada,Hombre,0-11,983,521800117171000,144419988283000,Educacion,Álvaro Obregón
834,833,2015,10,Pobreza moderada,Hombre,30-44,21844,183468138388000,253411861612000,Educacion,Álvaro Obregón
835,834,2015,10,Pobreza moderada,Hombre,60 y mas,9087,746372621622000,107102737838000,Educacion,Álvaro Obregón
836,835,2015,10,Pobreza moderada,Mujer,60 y mas,12738,10479246917400,14996753082600,Educacion,Álvaro Obregón
837,836,2015,10,Satisfaccion mínima,Hombre,12-29,37555,32881457112700,42228542887300,Educacion,Álvaro Obregón
838,837,2015,10,Satisfaccion mínima,Hombre,45-59,14862,129063937104000,168176062896000,Educacion,Álvaro Obregón
839,838,2015,10,Satisfaccion mínima,Mujer,12-29,38617,340629896233000,431710103767000,Educacion,Álvaro Obregón
840,839,2015,10,Estrato medio,Hombre,0-11,19793,16749493021100,22836506978900,Educacion,Álvaro Obregón
841,840,2015,10,Estrato medio,Hombre,60 y mas,14130,117632139059000,164967860941000,Educacion,Álvaro Obregón
842,841,2015,10,Estrato medio,Mujer,45-59,30076,255141040585000,346378959415000,Educacion,Álvaro Obregón
843,842,2015,10,Estrato medio,Mujer,60 y mas,16935,137302005110000,201397994890000,Educacion,Álvaro Obregón
844,843,2015,10,Estrato alto,Hombre,60 y mas,5375,356901357288000,718098642712000,Educacion,Álvaro Obregón
845,844,2015,10,Estrato alto,Mujer,30-44,2064,124016413692000,288783586308000,Educacion,Álvaro Obregón
846,845,2015,10,Estrato alto,Mujer,45-59,3195,184563592617000,454436407383000,Educacion,Álvaro Obregón
847,846,2015,11,Pobreza muy alta,Hombre,No especificado,69,-156818919557000,153681891956000,Educacion,Tláhuac
848,847,2015,11,Pobreza muy alta,Mujer,0-11,1855,138163055208000,232836944792000,Educacion,Tláhuac
849,848,2015,11,Pobreza muy alta,Mujer,60 y mas,4673,35648167961400,57811832038600,Educacion,Tláhuac
850,849,2015,11,Pobreza muy alta,Mujer,No especificado,42,-162774320000000,100277432000000,Educacion,Tláhuac
851,850,2015,11,Pobreza alta,Hombre,0-11,180,441926130664000,315807386934000,Educacion,Tláhuac
852,851,2015,11,Pobreza alta,Mujer,0-11,112,137385738281000,210261426172000,Educacion,Tláhuac
853,852,2015,11,Pobreza moderada,Hombre,30-44,11575,949873755397000,136512624460000,Educacion,Tláhuac
854,853,2015,11,Pobreza moderada,Mujer,60 y mas,5768,432037037664000,721562962336000,Educacion,Tláhuac
855,854,2015,11,Satisfaccion mínima,Hombre,60 y mas,4685,353869987071000,583130012929000,Educacion,Tláhuac
856,855,2015,11,Estrato medio,Hombre,0-11,10347,891676735956000,117772326404000,Educacion,Tláhuac
857,856,2015,11,Estrato medio,Hombre,30-44,13642,115931803554000,156908196446000,Educacion,Tláhuac
858,857,2015,11,Estrato medio,Mujer,30-44,14934,13024009063700,16843990936300,Educacion,Tláhuac
859,858,2015,11,Estrato alto,Hombre,12-29,274,100181686033000,447818313967000,Educacion,Tláhuac
860,859,2015,11,Estrato alto,Hombre,60 y mas,345,92901578401100,597098421599000,Educacion,Tláhuac
861,860,2015,12,Pobreza muy alta,Hombre,0-11,3458,263114759886000,428485240114000,Educacion,Tlalpan
862,861,2015,12,Pobreza muy alta,Hombre,60 y mas,3912,322270068605000,460129931395000,Educacion,Tlalpan
863,862,2015,12,Pobreza muy alta,Mujer,0-11,3156,24471989805700,38648010194300,Educacion,Tlalpan
864,863,2015,12,Pobreza muy alta,Mujer,No especificado,199,423250183272000,355674981673000,Educacion,Tlalpan
865,864,2015,12,Pobreza alta,Hombre,45-59,1269,900531161705000,163746883829000,Educacion,Tlalpan
866,865,2015,12,Pobreza alta,Mujer,60 y mas,2209,179244654900000,262555345100000,Educacion,Tlalpan
867,866,2015,12,Pobreza moderada,Hombre,30-44,18525,154898417169000,215601582831000,Educacion,Tlalpan
868,867,2015,12,Satisfaccion mínima,Hombre,0-11,24902,21536189640800,28267810359200,Educacion,Tlalpan
869,868,2015,12,Satisfaccion mínima,Hombre,12-29,34218,297993039222000,386366960778000,Educacion,Tlalpan
870,869,2015,12,Satisfaccion mínima,Hombre,60 y mas,6014,500068795641000,702731204359000,Educacion,Tlalpan
871,870,2015,12,Satisfaccion mínima,Mujer,30-44,18597,16044093649200,21149906350800,Educacion,Tlalpan
872,871,2015,12,Satisfaccion mínima,Mujer,45-59,13087,110247681887000,151492318113000,Educacion,Tlalpan
873,872,2015,12,Satisfaccion mínima,Mujer,60 y mas,8980,748121965260000,104787803474000,Educacion,Tlalpan
874,873,2015,12,Estrato medio,Hombre,12-29,29497,252608279471000,337331720529000,Educacion,Tlalpan
875,874,2015,12,Estrato alto,Hombre,45-59,4928,372539547945000,613060452055000,Educacion,Tlalpan
876,875,2015,12,Estrato alto,Mujer,0-11,7673,671493048369000,863106951631000,Educacion,Tlalpan
877,876,2015,12,Estrato alto,Mujer,45-59,3968,29899604456200,49460395543800,Educacion,Tlalpan
878,877,2015,12,Estrato alto,Mujer,60 y mas,3136,22706412904500,40013587095500,Educacion,Tlalpan
879,878,2015,13,Pobreza muy alta,Hombre,60 y mas,2850,179842323002000,390157676998000,Educacion,Xochimilco
880,879,2015,13,Pobreza muy alta,Mujer,0-11,2107,147645819537000,273754180463000,Educacion,Xochimilco
881,880,2015,13,Pobreza muy alta,Mujer,45-59,3549,193026455130000,516773544870000,Educacion,Xochimilco
882,881,2015,13,Pobreza muy alta,Mujer,No especificado,122,123529337555000,231647066244000,Educacion,Xochimilco
883,882,2015,13,Pobreza alta,Hombre,0-11,372,763382308416000,736366176916000,Educacion,Xochimilco
884,883,2015,13,Pobreza alta,Mujer,45-59,1623,419803632066000,28261963679300,Educacion,Xochimilco
885,884,2015,13,Pobreza moderada,Hombre,30-44,12256,854867786290000,159633221371000,Educacion,Xochimilco
886,885,2015,13,Pobreza moderada,Mujer,12-29,15731,11008858955500,20453141044500,Educacion,Xochimilco
887,886,2015,13,Satisfaccion mínima,Hombre,0-11,16433,122246491458000,206413508542000,Educacion,Xochimilco
888,887,2015,13,Satisfaccion mínima,Hombre,12-29,22491,168016365254000,281803634746000,Educacion,Xochimilco
889,888,2015,13,Satisfaccion mínima,Hombre,45-59,8022,570638859004000,103376114100000,Educacion,Xochimilco
890,889,2015,13,Satisfaccion mínima,Mujer,0-11,16195,120173724867000,203726275133000,Educacion,Xochimilco
891,890,2015,13,Satisfaccion mínima,Mujer,12-29,22808,1708459957350,2853140042650,Educacion,Xochimilco
892,891,2015,13,Satisfaccion mínima,Mujer,45-59,8381,620237697219000,105596230278000,Educacion,Xochimilco
893,892,2015,13,Estrato medio,Hombre,0-11,13511,102852279710000,167367720290000,Educacion,Xochimilco
894,893,2015,13,Estrato medio,Hombre,45-59,13783,106408674913000,169251325087000,Educacion,Xochimilco
895,894,2015,13,Estrato medio,Mujer,12-29,18769,140886014395000,234493985605000,Educacion,Xochimilco
896,895,2015,13,Estrato medio,Mujer,45-59,15659,119380841283000,193799158717000,Educacion,Xochimilco
897,896,2015,13,Estrato medio,Mujer,60 y mas,7493,55802119540600,94057880459400,Educacion,Xochimilco
898,897,2015,13,Estrato alto,Hombre,12-29,312,164128693339000,607587130666000,Educacion,Xochimilco
899,898,2015,13,Estrato alto,Hombre,30-44,781,419768231019000,114223176898000,Educacion,Xochimilco
900,899,2015,13,Estrato alto,Hombre,60 y mas,1518,891513881078000,214448611892000,Educacion,Xochimilco
901,900,2015,13,Estrato alto,Mujer,12-29,362,160019856715000,563980143285000,Educacion,Xochimilco
902,901,2015,14,Pobreza muy alta,Hombre,0-11,938,485374347281000,139062565272000,Educacion,Benito Juárez
903,902,2015,14,Pobreza muy alta,Hombre,45-59,297,32758039556500,590724196044000,Educacion,Benito Juárez
904,903,2015,14,Pobreza muy alta,Hombre,60 y mas,358,17250091539800,54349908460200,Educacion,Benito Juárez
905,904,2015,14,Pobreza muy alta,Hombre,No especificado,108,-232476429872000,239247642987000,Educacion,Benito Juárez
906,905,2015,14,Pobreza muy alta,Mujer,0-11,650,235625800729000,106437419927000,Educacion,Benito Juárez
907,906,2015,14,Pobreza muy alta,Mujer,30-44,546,778621804824000,101413781952000,Educacion,Benito Juárez
908,907,2015,14,Pobreza muy alta,Mujer,45-59,665,308479100932000,102152089907000,Educacion,Benito Juárez
909,908,2015,14,Pobreza alta,Hombre,0-11,70,-126024690093000,152602469009000,Educacion,Benito Juárez
910,909,2015,14,Pobreza alta,Hombre,30-44,678,187686489341000,116831351066000,Educacion,Benito Juárez
911,910,2015,14,Pobreza alta,Hombre,45-59,180,234148912924000,33658510870800,Educacion,Benito Juárez
912,911,2015,14,Pobreza alta,Hombre,60 y mas,207,-951836044224000,509183604422000,Educacion,Benito Juárez
913,912,2015,14,Pobreza alta,Mujer,45-59,321,-203724189478000,845724189478000,Educacion,Benito Juárez
914,913,2015,14,Pobreza moderada,Hombre,0-11,266,609323889428000,525906761106000,Educacion,Benito Juárez
915,914,2015,14,Pobreza moderada,Hombre,30-44,2608,145060747166000,376539252834000,Educacion,Benito Juárez
916,915,2015,14,Pobreza moderada,Hombre,45-59,1165,737823285269000,159217671473000,Educacion,Benito Juárez
917,916,2015,14,Pobreza moderada,Hombre,60 y mas,1704,962298810482000,24457011895200,Educacion,Benito Juárez
918,917,2015,14,Satisfaccion mínima,Hombre,0-11,10860,855435922190000,131656407781000,Educacion,Benito Juárez
919,918,2015,14,Satisfaccion mínima,Hombre,12-29,14995,11452973923300,18537026076700,Educacion,Benito Juárez
920,919,2015,14,Satisfaccion mínima,Hombre,30-44,5364,373130862881000,699669137119000,Educacion,Benito Juárez
921,920,2015,14,Satisfaccion mínima,Hombre,45-59,3150,171505807509000,458494192491000,Educacion,Benito Juárez
922,921,2015,14,Satisfaccion mínima,Mujer,0-11,9648,769341434938000,116025856506000,Educacion,Benito Juárez
923,922,2015,14,Estrato medio,Mujer,0-11,6825,522665403146000,842334596854000,Educacion,Benito Juárez
924,923,2015,14,Estrato medio,Mujer,30-44,45242,389159832938000,515680167062000,Educacion,Benito Juárez
925,924,2015,14,Estrato medio,Mujer,45-59,30269,257360804513000,348019195487000,Educacion,Benito Juárez
926,925,2015,14,Estrato alto,Hombre,30-44,4406,33115648264200,55004351735800,Educacion,Benito Juárez
927,926,2015,14,Estrato alto,Hombre,60 y mas,7749,610194325860000,939605674140000,Educacion,Benito Juárez
928,927,2015,14,Estrato alto,Mujer,12-29,1967,134604168622000,258795831378000,Educacion,Benito Juárez
929,928,2015,14,Estrato alto,Mujer,45-59,5492,38803757815100,710362421849000,Educacion,Benito Juárez
930,929,2015,15,Pobreza muy alta,Hombre,30-44,853,425389441078000,128061055892000,Educacion,Cuauhtémoc
931,930,2015,15,Pobreza muy alta,Hombre,No especificado,93,-102568333813000,196256833381000,Educacion,Cuauhtémoc
932,931,2015,15,Pobreza muy alta,Mujer,12-29,997,474395900023000,151960409998000,Educacion,Cuauhtémoc
933,932,2015,15,Pobreza muy alta,Mujer,30-44,1088,534406696212000,164159330379000,Educacion,Cuauhtémoc
934,933,2015,15,Pobreza alta,Hombre,0-11,316,609931556827000,625900684432000,Educacion,Cuauhtémoc
935,934,2015,15,Pobreza alta,Hombre,45-59,313,833965046745000,542603495325000,Educacion,Cuauhtémoc
936,935,2015,15,Pobreza alta,Mujer,0-11,385,569660046092000,7130339953910,Educacion,Cuauhtémoc
937,936,2015,15,Pobreza alta,Mujer,45-59,1200,505484235658000,189451576434000,Educacion,Cuauhtémoc
938,937,2015,15,Pobreza moderada,Hombre,0-11,326,690922489579000,582907751042000,Educacion,Cuauhtémoc
939,938,2015,15,Pobreza moderada,Hombre,30-44,10311,814282949112000,124791705089000,Educacion,Cuauhtémoc
940,939,2015,15,Pobreza moderada,Mujer,0-11,99,155002193540000,182499780646000,Educacion,Cuauhtémoc
941,940,2015,15,Satisfaccion mínima,Hombre,45-59,9294,77709196818600,108170803181000,Educacion,Cuauhtémoc
942,941,2015,15,Satisfaccion mínima,Hombre,60 y mas,7011,531648666489000,870551333511000,Educacion,Cuauhtémoc
943,942,2015,15,Estrato medio,Mujer,0-11,11001,908139329185000,129206067082000,Educacion,Cuauhtémoc
944,943,2015,15,Estrato medio,Mujer,12-29,30973,250646814005000,368813185995000,Educacion,Cuauhtémoc
945,944,2015,15,Estrato medio,Mujer,45-59,27630,230363804415000,322236195585000,Educacion,Cuauhtémoc
946,945,2015,15,Estrato medio,Mujer,60 y mas,20677,169985206202000,243554793798000,Educacion,Cuauhtémoc
947,946,2015,15,Estrato alto,Hombre,45-59,4467,318257472531000,575142527469000,Educacion,Cuauhtémoc
948,947,2015,15,Estrato alto,Hombre,60 y mas,4170,298844815990000,535155184010000,Educacion,Cuauhtémoc
949,948,2015,15,Estrato alto,Mujer,12-29,1831,115352613319000,250847386681000,Educacion,Cuauhtémoc
950,949,2015,15,Estrato alto,Mujer,45-59,3201,216046228678000,424153771322000,Educacion,Cuauhtémoc
951,950,2015,16,Pobreza muy alta,Hombre,12-29,322,125472724081000,518527275919000,Educacion,Miguel Hidalgo
952,951,2015,16,Pobreza muy alta,Mujer,12-29,299,419032615697000,556096738430000,Educacion,Miguel Hidalgo
953,952,2015,16,Pobreza alta,Hombre,0-11,75,-290807442221000,179080744222000,Educacion,Miguel Hidalgo
954,953,2015,16,Pobreza alta,Hombre,30-44,733,356087943828000,110991205617000,Educacion,Miguel Hidalgo
955,954,2015,16,Pobreza alta,Hombre,45-59,155,277211130396000,282278886960000,Educacion,Miguel Hidalgo
956,955,2015,16,Pobreza alta,Hombre,60 y mas,622,237394215794000,100660578421000,Educacion,Miguel Hidalgo
957,956,2015,16,Pobreza moderada,Mujer,0-11,79,-765461962057000,158765461962000,Educacion,Miguel Hidalgo
958,957,2015,16,Pobreza moderada,Mujer,30-44,3974,257038231074000,537761768926000,Educacion,Miguel Hidalgo
959,958,2015,16,Pobreza moderada,Mujer,60 y mas,5161,348593904832000,683606095168000,Educacion,Miguel Hidalgo
960,959,2015,16,Satisfaccion mínima,Hombre,12-29,14491,100513440394000,189306559606000,Educacion,Miguel Hidalgo
961,960,2015,16,Satisfaccion mínima,Hombre,30-44,6774,45761622475100,89718377524900,Educacion,Miguel Hidalgo
962,961,2015,16,Satisfaccion mínima,Hombre,45-59,4626,288510083725000,636689916275000,Educacion,Miguel Hidalgo
963,962,2015,16,Satisfaccion mínima,Hombre,60 y mas,3452,225002759461000,465397240539000,Educacion,Miguel Hidalgo
964,963,2015,16,Satisfaccion mínima,Mujer,0-11,9889,643412703983000,133438729602000,Educacion,Miguel Hidalgo
965,964,2015,16,Satisfaccion mínima,Mujer,12-29,14098,100270861159000,181689138841000,Educacion,Miguel Hidalgo
966,965,2015,16,Satisfaccion mínima,Mujer,60 y mas,6765,49097991803200,86202008196800,Educacion,Miguel Hidalgo
967,966,2015,16,Estrato medio,Hombre,12-29,19567,129300991680000,262039008320000,Educacion,Miguel Hidalgo
968,967,2015,16,Estrato medio,Hombre,30-44,28697,188821714572000,385118285428000,Educacion,Miguel Hidalgo
969,968,2015,16,Estrato medio,Hombre,45-59,18661,141496477516000,231723522484000,Educacion,Miguel Hidalgo
970,969,2015,16,Estrato medio,Mujer,60 y mas,16722,127059693916000,207380306084000,Educacion,Miguel Hidalgo
971,970,2015,16,Estrato alto,Hombre,60 y mas,5476,358885128946000,736314871054000,Educacion,Miguel Hidalgo
972,971,2015,16,Estrato alto,Mujer,0-11,3778,224651635238000,530948364762000,Educacion,Miguel Hidalgo
973,972,2015,16,Estrato alto,Mujer,45-59,3302,178314715165000,482085284835000,Educacion,Miguel Hidalgo
974,973,2015,17,Pobreza muy alta,Hombre,0-11,2103,141695388317000,278904611683000,Educacion,Venustiano Carranza
975,974,2015,17,Pobreza muy alta,Hombre,60 y mas,1143,585423794213000,170057620579000,Educacion,Venustiano Carranza
976,975,2015,17,Pobreza alta,Hombre,0-11,190,-706969228163000,450696922816000,Educacion,Venustiano Carranza
977,976,2015,17,Pobreza alta,Hombre,30-44,1388,759420464592000,201657953541000,Educacion,Venustiano Carranza
978,977,2015,17,Pobreza alta,Mujer,12-29,1364,850310255682000,187768974432000,Educacion,Venustiano Carranza
979,978,2015,17,Pobreza alta,Mujer,30-44,1821,11946380294000,24473619706000,Educacion,Venustiano Carranza
980,979,2015,17,Pobreza moderada,Hombre,60 y mas,5194,399135163344000,639664836656000,Educacion,Venustiano Carranza
981,980,2015,17,Pobreza moderada,Mujer,12-29,12531,950817895390000,155538210461000,Educacion,Venustiano Carranza
982,981,2015,17,Pobreza moderada,Mujer,60 y mas,8781,661840626530000,10943593734700,Educacion,Venustiano Carranza
983,982,2015,17,Satisfaccion mínima,Hombre,0-11,13178,105900554846000,157659445154000,Educacion,Venustiano Carranza
984,983,2015,17,Satisfaccion mínima,Hombre,60 y mas,6798,533275701726000,826324298274000,Educacion,Venustiano Carranza
985,984,2015,17,Estrato medio,Mujer,30-44,24033,195632628993000,285027371007000,Educacion,Venustiano Carranza
986,985,2015,17,Estrato alto,Hombre,0-11,4670,348765719026,585234280974,Educacion,Venustiano Carranza
987,986,2015,17,Estrato alto,Hombre,12-29,550,226210134080000,873789865920000,Educacion,Venustiano Carranza
988,987,2015,17,Estrato alto,Mujer,0-11,4710,355287124041000,586712875959000,Educacion,Venustiano Carranza
989,988,2015,17,Estrato alto,Mujer,12-29,466,164997679382000,767002320618000,Educacion,Venustiano Carranza
990,989,2015,17,Estrato alto,Mujer,45-59,1142,609967456811000,167403254319000,Educacion,Venustiano Carranza
